id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126576095556452352,Thu May 09 19:54:06 +0000 2019,KikiIzumi,what can i talk about for minutes with no prep climate change game design the relationships of characters in the mario universe any one pok mon nearly anything i am extremely long winded challenge me i dare you and can back me up here,"What can I talk about for 30 minutes with no prep?
 
- Climate Change
- Game Design 
- The Relationships of Characters in the Mario Universe
- Any one Pokémon
- Nearly anything, I’m extremely long winded. Challenge me. I dare you. @JainaLydette and @xrae117 can back me up here. https://t.co/wy7Q0QrgrD",7,0,193,-0.08750000000000001,0.30000000000000004,,"Central Finland, Finland"
1126576014170128386,Thu May 09 19:53:47 +0000 2019,Slate,the reality of climate change is finally sinking in,The reality of climate change is finally sinking in. https://t.co/Xca1tlHcr9,35,31,1777125,0.0,1.0,,
1126575899204149248,Thu May 09 19:53:19 +0000 2019,tyzula__,criminalization of miscarriages climate change opioid crisis rampant homelessness capital monopolies students and teachers at risk everyday,criminalization of miscarriages?? climate change???? opioid crisis?????? rampant homelessness??????? capital monopolies?????? students and teachers at risk everyday???,6,0,85,-0.2,0.6,,they/them
1126575884905975808,Thu May 09 19:53:16 +0000 2019,CorbynHope,when someone says corbyn policies are hard left marxist etci ask which ones investing in the nhs helping homeless affordable rents and housing social care climate change tuition fees renationalising railways like most of the eu,"@AaronBastani @beverleyhb57 When someone says Corbyn's policies are hard left Marxist etc...I ask which ones?

Investing in the NHS, helping homeless,  affordable rents &amp; housing, social care,  climate change, tuition fees, renationalising railways like most of the EU?",30,14,2654,0.06041666666666666,0.27708333333333335,,Sheffield 
1126575775870668800,Thu May 09 19:52:50 +0000 2019,GreenAwakening,meeting of the arctic council leaders from eight arcticregion countries unable to issue joint declaration on sustainable use of resources objection to reference to climate change per mike pompeo us sec of state longtime tool of koch industries,"Meeting of the Arctic Council—leaders from eight Arctic-region countries—unable to issue joint declaration on sustainable use of resources—objection to reference to “climate change”—per Mike Pompeo, US Sec of State, long-time tool of Koch Industries https://t.co/sSBndgDWct @grist",12,14,15697,-0.3,0.55,,California and Oregon
1126575535776313344,Thu May 09 19:51:53 +0000 2019,wwf_uk,it is great news but we still have a long way to go help us call on government to act on their climate emergency by signing our petition here,@aimeexjasminex @nlyonne It's great news - but we still have a long way to go. Help us call on government to act on their #ClimateEmergency by signing our petition here: https://t.co/SryGJTAOax,32,8,224438,0.375,0.575,ClimateEmergency,"Woking, UK"
1126575122222129155,Thu May 09 19:50:14 +0000 2019,kevinwsenior,here what you can do senator tillis take climate change serious the lives of your constituents depend on it as seas warm the hurricanes will only get worse,"@SenThomTillis Here's what you can do Senator Tillis: take climate change serious. The lives of your constituents depend on it. As seas warm, the hurricanes will only get worse.",13,0,192,-0.03333333333333334,0.7166666666666667,,"Whiteville, NC"
1126575100206231553,Thu May 09 19:50:09 +0000 2019,Tesla,climate change is reaching alarming levels in large part due to emissions from burning fossil fuels for transportation and electricity generation,Climate change is reaching alarming levels – in large part due to emissions from burning fossil fuels for transportation and electricity generation.,2573,277,3707117,-0.0035714285714285774,0.4678571428571428,,
1126575010414391296,Thu May 09 19:49:47 +0000 2019,DavidPerryCEO,here a feature from the on how our diets affect climate consumers are increasingly interested in the environmental impact of their food but for growers to invest in sustainable production they need an alternative to the commodity market,"Here’s a feature from the @nytimes on how our diets affect climate. Consumers are increasingly interested in the #environmental impact of their #food. But for #growers to invest in #sustainable production, they need an alternative to the commodity market. https://t.co/Ox6noDFpzi",5,2,2902,0.25,0.5,"environmental, food, growers, sustainable",
1126574920761212929,Thu May 09 19:49:26 +0000 2019,NRDC_Global,in a rush to find alternative sources of renewable energy the uk turned to woody biomass creating a new reliance on burning trees that have devastating impacts on the environment via forests not fuel,"In a rush to find alternative sources of renewable energy, the UK turned to woody biomass, creating a new reliance on burning trees that have devastating impacts on the environment. https://t.co/DE2WzpVm4y via @theipaper @the__chez #ForestsNotFuel",12,2,319,-0.4318181818181818,0.7272727272727273,ForestsNotFuel,
1126574828826374144,Thu May 09 19:49:04 +0000 2019,WeAreCanProud,now that trudeau has been proven to be a phoney on feminism climate change and indigenous rights he has looking for a new cause to eloit,"Now that Trudeau has been proven to be a phoney on feminism, climate change and indigenous rights, he’s looking for a new cause to exploit. https://t.co/6Lny91F3J9",48,15,3436,0.13636363636363635,0.45454545454545453,,Canada
1126574653617659904,Thu May 09 19:48:22 +0000 2019,relliotmeyer,i just took a step into the climate change battle part of twitter and i did not realize how many academics there were going hard full on screencapping papers in long arguments with climate deniers keep on rocking,I just took a step into the climate change battle part of twitter and I didn't realize how many academics there were going hard. Full on screencapping papers in long arguments with climate deniers. Keep on rocking ✊,75,13,249,0.12708333333333333,0.4979166666666667,,Toronto
1126574534621110272,Thu May 09 19:47:54 +0000 2019,EaniaMac,yup da lads love a bit of climate change acknowledgment gwan ya beauts as a wise drag once said good luck and dont fuck it up or we will die ha lol bye also every politician runningif you back climate change while also having posters on a road youre an actual freak,"Yup da lads love a bit of climate change acknowledgment. Gwan ya beauts. As a wise drag once said; ""Good luck and dont fuck it up (or we will die ha lol bye)""

ALSO @ every politician running.If you back climate change while also having 10 posters on a road. Youre an actual freak",25,0,247,0.275,0.44635416666666666,,
1126574416450572288,Thu May 09 19:47:26 +0000 2019,JstnGreen1,make no mistake we are in a fight for the very soul of the us and more dems better wake the hell up and get serious about fighting for it or else jst like climate change there will be a point of no return and i think that point is coming any day,"Make no mistake, we are in a fight for the very soul of the U.S. And more Dems better wake the hell up and get serious about fighting for it. Or else, jst like climate change, there will be a point of no return, and I think that point is coming any day...

https://t.co/r0jeNfxgoC",33,14,5452,0.21666666666666667,0.4916666666666667,,"Los Angeles, CA"
1126574255913820163,Thu May 09 19:46:48 +0000 2019,GeraldKutney,really are we not sure yet of atoms gravity heliocentric theory the study of climate change is one of the most studied of the modern sciences for over half a century and the evidence clearly supports agw,"@_kevinmartin @NJSnowFan @ReubenWills1 @SylviaD32911201 @priscian @DawnTJ90 @ILuvCO2 @AtomsksSanakan @EdBohman @TWTThisIsNow @Dcoronata @flyonthewall182 @EdDarrell @FireFox_XB9R @MLBinWA @SteveSGoddard @IngersolRobert @CMH19611 @ChrisMartzWX @DougBookwriter2 @RoyPentland @Greg49039425 @bigskyrad @milneorchid @craigthomler @bfolson18 @JohnPalkovic @TADinKaty @PlanetLuvie @AltUS_ARC @Boi_dBoi_d @sueytonius @GoldArcticFox @peter_vanwychen @ClimateRealists @Robin_Hagues @BradSchrag @Forthwithtx @DrMarkImisides @david_hanselman @amidgley @miked194765 @RenatusVoltaire @Paganliam @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon @DanielMcDonald4 Really? Are we “not sure yet” of atoms, gravity, heliocentric theory… The study of climate change is one of the most studied of the modern sciences for over half a century, and the evidence clearly supports AGW.",15,2,17172,0.09722222222222222,0.40648148148148144,,"Ottawa, Ontario"
1126574163899101184,Thu May 09 19:46:26 +0000 2019,conorduffy_7,the il has declared climate change an emergency being one of only two countries to do so apparently but does not think it is enough of an emergency to pass a modest planned increase in the carbon tax,"The Dáil has declared climate change an emergency (being one of only two countries to do so, apparently!), but does not think it's enough of an emergency to pass a modest, planned increase in the carbon tax 😑 https://t.co/fathkCqH2N",35,5,1091,0.037500000000000006,0.6875,,"Dublin, Ireland"
1126574143539949568,Thu May 09 19:46:21 +0000 2019,UN_Spokesperson,from geneva leaders of the united nations system organizations issue a strong appeal with ambitious and concrete steps to address climate change in advance of the september climate summit called by read full text here,"From Geneva, leaders of the United Nations system organizations issue a strong appeal with ambitious and concrete steps to address climate change in advance of the September Climate Summit called by @antonioguterres . Read full text here: https://t.co/KD2GOurc3v",28,15,578301,0.29583333333333334,0.5833333333333334,,"New York, USA"
1126573989013479425,Thu May 09 19:45:44 +0000 2019,ChrisDaviesLD,it is a tragedy that until the uk government thanks to ed was regarded by the european commission as its strongest ally in promoting ambitious policies to curb climate change then along came brexit,"@caronmlindsay @justinionn @EdwardJDavey It’s a tragedy that until 2015 the U.K. Government, thanks to Ed, was regarded by the European Commission as its strongest ally in promoting ambitious policies to curb climate change.  Then along came Brexit. 🔸@stobrexit",6,3,165,0.15,0.31666666666666665,,"Oldham, England"
